Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),2/1/2024,320 x 50,5018226136,",10869286,11238766,21719551231,21798635724,22835868507,",48,0,"R$0,14 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428) » outstream (22691595906),2/1/2024,300 x 250,5018226136,",10869286,11238766,21719551231,21814456428,22691595906,",7,0,"R$0,02 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,5018226136,",10869286,11238766,17743246,",434,0,"R$1,30 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 600,5018226136,",10869286,11238766,17743246,",6,0,"R$0,02 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,5018226136,",10869286,11238766,17743246,",303,1,"R$0,91 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,728 x 90,5018226136,",10869286,11238766,17743246,",21,0,"R$0,06 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 250,5018226136,",10869286,11238766,17743246,",51,0,"R$0,15 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 90,5018226136,",10869286,11238766,17743246,",11,0,"R$0,03 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,300 x 50,5018226136,",10869286,11238766,17743246,22834637230,",3,0,"R$0,01 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 100,5018226136,",10869286,11238766,17743246,22834637230,",7,0,"R$0,02 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 50,5018226136,",10869286,11238766,17743246,22834637230,",134,0,"R$0,40 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,728 x 90,5018226136,",10869286,11238766,17743246,22834637230,",111,0,"R$0,33 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,970 x 90,5018226136,",10869286,11238766,17743246,22834637230,",40,0,"R$0,12 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 250,5018226136,",10869286,11238766,17743246,21813304676,",10,0,"R$0,03 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 600,5018226136,",10869286,11238766,17743246,21813304676,",19,0,"R$0,06 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal_interior (21743681688),2/1/2024,320 x 50,5018226136,",10869286,11238766,21743681688,",2,0,"R$0,01 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21723566961,21814819361,",2865,6,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21737767482,",6,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21737767482,21823750911,",351,2,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,",25,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",7600,42,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",1,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",1640,13,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",665,3,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21814348402,",18803,68,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21722702436,",7,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21722702436,22521807661,",299,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21719551231,",65,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21719551231,21814456428,",183,1,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,480 x 360v,5317065551,",10869286,11238766,17743246,",359,7,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/1/2024,480 x 360v,5317065551,",10869286,11238766,17743246,21814237394,",9210,20,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",20,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",3,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",24,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/1/2024,300 x 250,5369949739,",10869286,11238766,21723566961,21814819361,22691595912,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",651,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",512,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/1/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",101,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/1/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,",1170,3,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,",998,5,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 250,5369949739,",10869286,11238766,21268726,",2,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 90,5369949739,",10869286,11238766,21268726,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",285,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,728 x 90,5369949739,",10869286,11238766,21268726,22834992269,",12,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,970 x 90,5369949739,",10869286,11238766,21268726,22834992269,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",632,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",665,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",44,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,21814348402,22691595903,",5,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,22893451057,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,22893451057,",3,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250,5369949739,",10869286,11238766,21722702436,",17,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,320 x 50,5369949739,",10869286,11238766,21722702436,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,970 x 250,5369949739,",10869286,11238766,21722702436,",4,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),2/1/2024,320 x 50,5369949739,",10869286,11238766,21722702436,22835337900,",18,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661) » outstream (22691595927),2/1/2024,300 x 250,5369949739,",10869286,11238766,21722702436,22521807661,22691595927,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,5369949739,",10869286,11238766,17743246,",1662,4,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,5369949739,",10869286,11238766,17743246,",425,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 50,5369949739,",10869286,11238766,17743246,22834637230,",289,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 250,5369949739,",10869286,11238766,17743246,21813304676,",6,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,320 x 50,5369949739,",10869286,11238766,17743246,21813304676,",18,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » story (22871016841),2/1/2024,320 x 50,5369949739,",10869286,11238766,17743246,22871016841,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766),2/1/2024,300 x 250,5079990614,",10869286,11238766,",4,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766),2/1/2024,320 x 50,5079990614,",10869286,11238766,",3,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 250,5079990614,",10869286,11238766,21723566961,",12,0,"R$0,04 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 600,5079990614,",10869286,11238766,21723566961,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,320 x 50,5079990614,",10869286,11238766,21723566961,",16,0,"R$0,06 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,728 x 90,5079990614,",10869286,11238766,21723566961,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,5079990614,",10869286,11238766,21737767482,",55,0,"R$0,20 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 600,5079990614,",10869286,11238766,21737767482,",2,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,320 x 50,5079990614,",10869286,11238766,21737767482,",38,0,"R$0,14 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,",620,3,"R$2,26 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 600,5079990614,",10869286,11238766,21268726,",4,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,",1249,4,"R$4,55 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,728 x 90,5079990614,",10869286,11238766,21268726,",15,0,"R$0,05 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,22678504715,22678108642,",2696,3,"R$9,82 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,22678504715,22678108642,",6523,7,"R$23,76 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,21725415585,22475149105,",103,1,"R$0,38 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 600,5079990614,",10869286,11238766,21268726,21725415585,22475149105,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,21725415585,22475149105,",61,0,"R$0,22 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,21725415585,22667687894,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,21725415585,22503128490,",489,0,"R$1,78 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,21725415585,22503128490,",597,1,"R$2,17 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,21725415585,22462745544,",99,0,"R$0,36 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 600,5079990614,",10869286,11238766,21268726,21725415585,22462745544,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,21725415585,22462745544,",142,0,"R$0,52 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » story (22871018926),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,21725415585,22462745544,22871018926,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250,5079990614,",10869286,11238766,21268726,22893451057,",3,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,22893451057,",3,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » story (22871019115),2/1/2024,320 x 50,5079990614,",10869286,11238766,21268726,22871019115,",3,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250,5079990614,",10869286,11238766,21722702436,",11,0,"R$0,04 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 600,5079990614,",10869286,11238766,21722702436,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,320 x 50,5079990614,",10869286,11238766,21722702436,",12,0,"R$0,04 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,300 x 250,5079990614,",10869286,11238766,21719551231,",96,0,"R$0,35 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,320 x 50,5079990614,",10869286,11238766,21719551231,",42,1,"R$0,15 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,728 x 90,5079990614,",10869286,11238766,21719551231,",1,0,"R$0,00 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),2/1/2024,320 x 50,5079990614,",10869286,11238766,21719551231,21798635724,",2,0,"R$0,01 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,5079990614,",10869286,11238766,17743246,",64,0,"R$0,23 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,5079990614,",10869286,11238766,17743246,",12,0,"R$0,04 "
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,parceiros (10869286) » ne_10 (11238766) » tv_jornal_interior (21743681688),2/1/2024,320 x 50,5079990614,",10869286,11238766,21743681688,",1,0,"R$0,00 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,40335166,",10869286,11238766,21737767482,",8,0,"R$0,10 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,40335166,",10869286,11238766,21268726,",94,0,"R$1,13 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 250,40335166,",10869286,11238766,21268726,",2,0,"R$0,02 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,300 x 250,40335166,",10869286,11238766,21268726,22678504715,22678108642,",1605,0,"R$19,26 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 250,40335166,",10869286,11238766,21268726,21725415585,22475149105,",8,0,"R$0,10 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 250,40335166,",10869286,11238766,21268726,21725415585,22503128490,",80,0,"R$0,96 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,40335166,",10869286,11238766,21268726,21725415585,22462745544,",31,0,"R$0,37 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250,40335166,",10869286,11238766,21722702436,",5,0,"R$0,06 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,300 x 250,40335166,",10869286,11238766,21719551231,",8,0,"R$0,10 "
Honda Automoveis do Brasil LTDA | 0016-09,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,40335166,",10869286,11238766,17743246,",24,0,"R$0,29 "
Index Exchange,parceiros (10869286) » ne_10 (11238766),2/1/2024,1 x 1,5215771374,",10869286,11238766,",15,0,"R$0,01 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),2/1/2024,1 x 1,5215771374,",10869286,11238766,22834406532,",43,0,"R$0,06 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,1 x 1,5215771374,",10869286,11238766,21723566961,",74,0,"R$0,06 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/1/2024,1 x 1,5215771374,",10869286,11238766,21723566961,22835570053,",277,0,"R$0,32 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/1/2024,1 x 1,5215771374,",10869286,11238766,21723566961,21814819361,22691595912,",37,0,"R$0,03 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/1/2024,1 x 1,5215771374,",10869286,11238766,21737767482,22834637125,",24,0,"R$0,02 "
Index Exchange,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/1/2024,1 x 1,5215771374,",10869286,11238766,21737767482,21823750911,22691595915,",3,0,"R$0,00 "
